temp_idx,E,M
14,-0.79493563,0.00175606
15,-0.78349270,0.00138282
0,-1.11451107,0.30389748
1,-1.07837768,0.26610252
2,-1.04129180,0.21330169
3,-1.00081977,0.12638010
4,-0.96279309,0.00753204
5,-0.93978350,0.00650899
6,-0.91733114,0.00403978
7,-0.89771051,0.00430569
8,-0.88081312,0.00587720
9,-0.86356788,0.00329647
10,-0.84837655,0.00255861
11,-0.83556181,0.00324298
12,-0.82157587,0.00167979
13,-0.80692290,0.00108039
14,-0.79577635,0.00250265
15,-0.78417233,0.00102951
0,-1.11469850,0.30520052
1,-1.07860439,0.26471215
2,-1.04109663,0.21640488
3,-1.00141297,0.13177793
4,-0.96322325,0.01312033
5,-0.94004756,0.00255934
6,-0.91750961,0.00711812
7,-0.89766802,0.00172994
8,-0.88004774,0.00152508
9,-0.86327017,0.00176744
10,-0.84870581,0.00217989
11,-0.83491071,0.00221134
12,-0.82161173,0.00114385
13,-0.80663527,0.00136866
14,-0.79538410,0.00276249
15,-0.78406712,0.00228551
0,-1.11468977,0.30274255
1,-1.07800688,0.26590620
2,-1.04135189,0.21092741
3,-1.00141725,0.14000363
4,-0.96392511,0.00952708
5,-0.93969568,0.00428995
6,-0.91676182,0.00208328
7,-0.89793479,0.00284758
8,-0.88003472,0.00170515
9,-0.86317122,0.00326039
10,-0.84909056,0.00282308
11,-0.83490734,0.00077027
12,-0.82144170,0.00173396
13,-0.80735585,0.00163397
14,-0.79579978,0.00253540
15,-0.78393466,0.00065046
0,-1.11445142,0.30524238
1,-1.07770637,0.26628935
2,-1.04123625,0.21627228
3,-1.00154621,0.13799086
4,-0.96327747,0.01362535
5,-0.93993242,0.00881602
6,-0.91648342,0.00374384
7,-0.89808542,0.00199550
8,-0.87955221,0.00369550
9,-0.86274441,0.00278640
10,-0.84936907,0.00329889
11,-0.83499115,0.00274847
12,-0.82028602,0.00229152
13,-0.80709018,0.00130280
14,-0.79536220,0.00178534
15,-0.78429454,0.00161417
0,-1.11421145,0.30096540
1,-1.07733959,0.26765332
2,-1.04166359,0.21734980
3,-1.00176685,0.13295284
4,-0.96366188,0.01531001
5,-0.93978603,0.01135820
6,-0.91668439,0.00177451
7,-0.89721463,0.00290713
8,-0.87912176,0.00434536
9,-0.86290154,0.00241601
10,-0.84906539,0.00114785
11,-0.83463973,0.00300357
12,-0.82026794,0.00064557
13,-0.80674815,0.00258963
14,-0.79601741,0.00315084
15,-0.78375899,0.00178712
0,-1.11451742,0.30154695
1,-1.07669826,0.26441509
2,-1.04107558,0.21607289
3,-1.00173583,0.13771937
4,-0.96413082,0.01083788
5,-0.93945784,0.00758937
6,-0.91650967,0.00158701
7,-0.89714159,0.00320502
8,-0.88011424,0.00209723
9,-0.86320511,0.00341214
10,-0.84832725,0.00418101
11,-0.83369977,0.00192799
12,-0.82031660,0.00144605
13,-0.80608757,0.00160038
14,-0.79598262,0.00377356
15,-0.78353419,0.00171584
0,-1.11448596,0.30192729
1,-1.07717028,0.26118224
2,-1.04164469,0.21909327
3,-1.00163927,0.13977683
4,-0.96409430,0.00875148
5,-0.93915042,0.01230281
6,-0.91638898,0.00456227
7,-0.89758305,0.00201882
8,-0.88048448,0.00522565
9,-0.86323353,0.00145877
10,-0.84835168,0.00187650
11,-0.83342088,0.00214580
12,-0.82084799,0.00291046
13,-0.80637774,0.00304293
14,-0.79644154,0.00231672
15,-0.78364221,0.00250499
0,-1.11428846,0.30053761
1,-1.07764916,0.26318436
2,-1.04060985,0.21790676
3,-1.00187566,0.13533245
4,-0.96457814,0.00776946
5,-0.93860084,0.00853757
6,-0.91634839,0.00319379
7,-0.89759508,0.00655341
8,-0.87981849,0.00400944
9,-0.86348133,0.00185871
10,-0.84867955,0.00069588
11,-0.83342050,0.00107431
12,-0.82090395,0.00190476
13,-0.80643359,0.00238464
14,-0.79706542,0.00155333
15,-0.78427895,0.00178146
0,-1.11467549,0.30099621
1,-1.07742283,0.26392838
2,-1.04124461,0.21255126
3,-1.00114874,0.13008045
4,-0.96468932,0.00271968
5,-0.93865455,0.00598575
6,-0.91711732,0.00785809
7,-0.89803620,0.00178317
8,-0.88033592,0.00393906
9,-0.86429017,0.00315272
10,-0.84829777,0.00202422
11,-0.83333002,0.00282686
12,-0.82085289,0.00188931
13,-0.80697106,0.00140489
14,-0.79591422,0.00090087
15,-0.78456557,0.00156337
0,-1.11462909,0.30198585
1,-1.07775642,0.26300714
2,-1.04163607,0.21793266
3,-1.00170363,0.12203437
4,-0.96419581,0.00311676
5,-0.93910991,0.00537542
6,-0.91698616,0.00679106
7,-0.89803398,0.00315096
8,-0.88035365,0.00343866
9,-0.86454920,0.00571931
10,-0.84813058,0.00421078
11,-0.83456105,0.00225821
12,-0.82100437,0.00201786
13,-0.80729896,0.00139855
14,-0.79580912,0.00194267
15,-0.78449240,0.00177094
0,-1.11394720,0.30192607
1,-1.07831098,0.26035847
2,-1.04197760,0.22034353
3,-1.00214464,0.12177042
4,-0.96384230,0.00755022
5,-0.93965385,0.00810845
6,-0.91722992,0.00565867
7,-0.89759510,0.00304227
8,-0.88041785,0.00308776
9,-0.86424433,0.00180139
10,-0.84810745,0.00168101
11,-0.83433272,0.00057772
12,-0.82126178,0.00087629
13,-0.80845815,0.00136316
14,-0.79592219,0.00196050
15,-0.78414389,0.00083046
0,-1.11338193,0.30165538
1,-1.07794890,0.26227577
2,-1.04195808,0.21966527
3,-1.00244052,0.11301583
4,-0.96387916,0.01052614
5,-0.93948935,0.00226369
6,-0.91783471,0.00334713
7,-0.89704671,0.00299761
8,-0.87998074,0.00557939
9,-0.86462866,0.00140236
10,-0.84866267,0.00263794
11,-0.83431477,0.00347082
12,-0.82064878,0.00296039
13,-0.80755059,0.00128996
14,-0.79595306,0.00072500
15,-0.78427217,0.00173895
0,-1.11352461,0.29972809
1,-1.07829504,0.26174294
2,-1.04206103,0.21676116
3,-1.00212077,0.11291961
4,-0.96406269,0.00336743
5,-0.93994064,0.00210596
6,-0.91827935,0.00471110
7,-0.89773173,0.00283053
8,-0.88049843,0.00305418
9,-0.86501476,0.00157232
10,-0.84874370,0.00527576
11,-0.83362606,0.00157565
12,-0.82078965,0.00214993
13,-0.80768665,0.00266411
14,-0.79618753,0.00270888
15,-0.78402676,0.00041411
0,-1.11430236,0.30003286
1,-1.07817490,0.26642441
2,-1.04163273,0.21755934
3,-1.00202285,0.11200209
4,-0.96385101,0.01027103
5,-0.94032635,0.00457756
6,-0.91782521,0.00308924
7,-0.89715390,0.00449592
8,-0.88067549,0.00357595
9,-0.86523845,0.00267385
10,-0.84928972,0.00244350
11,-0.83350852,0.00230200
12,-0.82070567,0.00254365
13,-0.80798189,0.00160888
14,-0.79610126,0.00224130
15,-0.78378403,0.00304222
0,-1.11363362,0.30011143
1,-1.07866491,0.26910321
2,-1.04118744,0.22075306
3,-1.00174460,0.11426564
4,-0.96403463,0.00932849
5,-0.94004680,0.00532443
6,-0.91752789,0.00234489
7,-0.89733069,0.00833575
8,-0.88008499,0.00337109
9,-0.86508362,0.00151832
10,-0.84918224,0.00167429
11,-0.83369384,0.00177096
12,-0.82115702,0.00156905
13,-0.80757880,0.00109257
14,-0.79569200,0.00276157
15,-0.78363900,0.00070765
0,-1.11412371,0.30124966
1,-1.07859135,0.26878366
2,-1.04109243,0.21633187
3,-1.00130859,0.11368852
4,-0.96361558,0.01021326
5,-0.93991278,0.00986925
6,-0.91726662,0.00425502
7,-0.89728930,0.00332984
8,-0.88040306,0.00252142
9,-0.86443130,0.00224306
10,-0.84919450,0.00256406
11,-0.83412103,0.00194078
12,-0.82074116,0.00142627
13,-0.80794136,0.00311303
14,-0.79582307,0.00184240
15,-0.78393227,0.00114708
0,-1.11442132,0.30207004
1,-1.07837269,0.26476649
2,-1.04106117,0.21708976
3,-1.00113821,0.11656811
4,-0.96370759,0.01285667
5,-0.93971452,0.01183463
6,-0.91793540,0.00937404
7,-0.89730788,0.00564051
8,-0.88057107,0.00432088
9,-0.86422607,0.00193979
10,-0.84919070,0.00244565
11,-0.83411247,0.00266306
12,-0.82067185,0.00102511
13,-0.80846334,0.00269538
14,-0.79650881,0.00251082
15,-0.78370783,0.00114370
0,-1.11483450,0.30330704
1,-1.07808175,0.26590095
2,-1.04146924,0.21969038
3,-1.00138754,0.11935814
4,-0.96323897,0.00503685
5,-0.93966606,0.01281386
6,-0.91754171,0.00151502
7,-0.89730626,0.00302940
8,-0.88127544,0.00280749
9,-0.86434922,0.00139147
10,-0.84873800,0.00227518
11,-0.83482585,0.00191215
12,-0.82031490,0.00067498
13,-0.80787047,0.00240718
14,-0.79587705,0.00106641
15,-0.78344919,0.00209410
0,-1.11489431,0.30352505
1,-1.07817035,0.26502216
2,-1.04179117,0.21687236
3,-1.00112725,0.12447346
4,-0.96388714,0.01158454
5,-0.93988682,0.01041307
6,-0.91799462,0.00304754
7,-0.89715700,0.00239427
8,-0.88028570,0.00254086
9,-0.86475944,0.00294297
10,-0.84868849,0.00322540
11,-0.83473246,0.00242468
12,-0.82024982,0.00193327
13,-0.80755894,0.00091562
14,-0.79543705,0.00133550
15,-0.78389364,0.00157152
0,-1.11469205,0.30117967
1,-1.07855364,0.26344042
2,-1.04132405,0.21556750
3,-1.00142799,0.13460671
4,-0.96325889,0.01084616
5,-0.93956436,0.00541663
6,-0.91867760,0.00914503
7,-0.89776183,0.00071264
8,-0.88040072,0.00165335
9,-0.86435179,0.00206711
10,-0.84820695,0.00246983
11,-0.83511100,0.00351882
12,-0.82041865,0.00185913
13,-0.80778720,0.00191198
14,-0.79561899,0.00220539
15,-0.78370995,0.00266515
0,-1.11463980,0.30248810
1,-1.07883310,0.26310733
2,-1.04090865,0.21751895
3,-1.00100988,0.12931800
4,-0.96355199,0.00939235
5,-0.93865401,0.00339099
6,-0.91856873,0.00707363
7,-0.89808616,0.00314360
8,-0.88052001,0.00194415
9,-0.86512014,0.00134610
10,-0.84847424,0.00120118
11,-0.83530795,0.00108696
12,-0.82011346,0.00190537
13,-0.80771317,0.00194762
14,-0.79634318,0.00210270
15,-0.78419035,0.00099699
0,-1.11437584,0.30255156
1,-1.07893144,0.26292323
2,-1.04127521,0.21806507
3,-1.00078918,0.12850600
4,-0.96361340,0.01238348
5,-0.93891744,0.00233715
6,-0.91840603,0.00436363
7,-0.89808747,0.00485452
8,-0.88096739,0.00116200
9,-0.86496397,0.00145797
10,-0.84942854,0.00161467
11,-0.83505111,0.00209487
12,-0.82011463,0.00393435
13,-0.80778441,0.00134875
14,-0.79536511,0.00116895
15,-0.78437738,0.00099848
0,-1.11486861,0.30393098
1,-1.07834191,0.26405345
2,-1.04035475,0.21666186
3,-1.00066716,0.12542679
4,-0.96423462,0.00935889
5,-0.93862473,0.00966759
6,-0.91854579,0.00509744
7,-0.89925403,0.00528227
8,-0.88093401,0.00196579
9,-0.86526592,0.00207393
10,-0.84956171,0.00332307
11,-0.83465025,0.00181071
12,-0.82085751,0.00373158
13,-0.80753813,0.00273070
14,-0.79625638,0.00076257
15,-0.78452474,0.00222773
0,-1.11480143,0.30233153
1,-1.07820291,0.26141843
2,-1.04020986,0.21499857
3,-1.00068617,0.12809962
4,-0.96429641,0.00781483
5,-0.93815137,0.00314331
6,-0.91915455,0.00686664
7,-0.89883414,0.00323577
8,-0.88072889,0.00227845
9,-0.86579691,0.00194255
10,-0.84895459,0.00321062
11,-0.83523272,0.00234036
12,-0.82108767,0.00095197
13,-0.80819671,0.00292357
14,-0.79584939,0.00103304
15,-0.78410132,0.00079772
0,-1.11508503,0.30151560
1,-1.07830153,0.26397325
2,-1.04082483,0.21023311
3,-1.00076727,0.12795752
4,-0.96433801,0.00525246
5,-0.93858021,0.00525888
6,-0.91853842,0.00566126
7,-0.89879951,0.00053041
8,-0.88071744,0.00361617
9,-0.86498235,0.00321220
10,-0.84899282,0.00175983
11,-0.83472997,0.00286667
12,-0.82077240,0.00104537
13,-0.80846838,0.00096414
14,-0.79527821,0.00119848
15,-0.78352219,0.00214239
0,-1.11396191,0.30273009
1,-1.07855051,0.26504485
2,-1.04076117,0.21278316
3,-1.00062683,0.12395663
4,-0.96502384,0.00914741
5,-0.93871692,0.00784893
6,-0.91779563,0.00723779
7,-0.89836117,0.00368971
8,-0.88105920,0.00194826
9,-0.86424127,0.00072068
10,-0.84897670,0.00273235
11,-0.83556535,0.00232000
12,-0.82095312,0.00184880
13,-0.80763322,0.00149865
14,-0.79558201,0.00170899
15,-0.78301035,0.00166869
0,-1.11365395,0.30337571
1,-1.07893205,0.26590893
2,-1.04123873,0.21084943
3,-1.00032751,0.11687922
4,-0.96519792,0.00987662
5,-0.93861987,0.00869977
6,-0.91823478,0.00436699
7,-0.89771931,0.00331844
8,-0.88092229,0.00137026
9,-0.86412654,0.00157775
10,-0.84884369,0.00351731
11,-0.83452881,0.00318651
12,-0.82069316,0.00219073
13,-0.80733974,0.00149077
14,-0.79560869,0.00126876
15,-0.78269144,0.00174704
0,-1.11381400,0.30267125
1,-1.07827760,0.25899692
2,-1.04098969,0.21487681
3,-0.99970474,0.11191662
4,-0.96528720,0.00995042
5,-0.93850991,0.00934332
6,-0.91849679,0.00408165
7,-0.89817437,0.00452784
8,-0.88150806,0.00375844
9,-0.86359099,0.00267526
10,-0.84881867,0.00239837
11,-0.83411809,0.00174601
12,-0.82052771,0.00077447
13,-0.80761486,0.00154491
14,-0.79549386,0.00204473
15,-0.78258615,0.00175857
0,-1.11361264,0.30169353
1,-1.07868819,0.26225985
2,-1.04184361,0.21381603
3,-0.99957739,0.11476780
4,-0.96543234,0.01209861
5,-0.93910769,0.00666907
6,-0.91809491,0.00282839
7,-0.89826120,0.00344882
8,-0.88156475,0.00381585
9,-0.86360394,0.00301406
10,-0.84864020,0.00348027
11,-0.83334917,0.00181204
12,-0.82061352,0.00416716
13,-0.80780774,0.00184281
14,-0.79604802,0.00183184
15,-0.78211118,0.00092757
0,-1.11416383,0.30008044
1,-1.07853078,0.26737074
2,-1.04229759,0.21442918
3,-1.00001093,0.11524881
4,-0.96385452,0.00603795
5,-0.93914736,0.00772653
6,-0.91808554,0.00564019
7,-0.89809406,0.00437375
8,-0.88076151,0.00301401
9,-0.86407340,0.00378376
10,-0.84873509,0.00173376
11,-0.83291836,0.00242817
12,-0.82080058,0.00023197
13,-0.80815451,0.00123846
14,-0.79556207,0.00230562
15,-0.78186560,0.00304651
0,-1.11387078,0.30325544
1,-1.07827958,0.26372008
2,-1.04290261,0.21495127
3,-1.00049338,0.11957930
4,-0.96299090,0.00438194
5,-0.93949186,0.00828139
6,-0.91829531,0.00253819
7,-0.89835115,0.00452189
8,-0.88135934,0.00352149
9,-0.86338629,0.00191340
10,-0.84824840,0.00268561
11,-0.83319014,0.00449334
12,-0.82033188,0.00327132
13,-0.80832756,0.00166568
14,-0.79533379,0.00176922
15,-0.78199277,0.00142591
0,-1.11339271,0.30058316
1,-1.07805244,0.26532213
2,-1.04244528,0.21407484
3,-1.00086904,0.12437587
4,-0.96285576,0.00417230
5,-0.93993116,0.00477586
6,-0.91805901,0.00776701
7,-0.89859298,0.00583757
8,-0.88124019,0.00190611
9,-0.86336598,0.00267892
10,-0.84761026,0.00183678
11,-0.83333173,0.00187090
12,-0.82049030,0.00164829
13,-0.80839021,0.00190406
14,-0.79539801,0.00233824
15,-0.78239196,0.00274264
0,-1.11452842,0.30095402
1,-1.07778857,0.26544617
2,-1.04251692,0.21746191
3,-1.00075649,0.12386330
4,-0.96287011,0.00558122
5,-0.93940765,0.00601206
6,-0.91784913,0.00424569
7,-0.89856464,0.00494323
8,-0.88125468,0.00161052
9,-0.86292242,0.00181019
10,-0.84770896,0.00118333
11,-0.83383221,0.00227796
12,-0.82072707,0.00353170
13,-0.80852095,0.00167467
14,-0.79501836,0.00325037
15,-0.78269692,0.00031134
0,-1.11444463,0.30239043
1,-1.07823070,0.26800531
2,-1.04239188,0.21576087
3,-1.00063720,0.12594312
4,-0.96373220,0.00715927
5,-0.93947767,0.00419380
6,-0.91844134,0.00421964
7,-0.89858154,0.00204042
8,-0.88008221,0.00257666
9,-0.86316698,0.00278356
10,-0.84782475,0.00233068
11,-0.83421324,0.00399256
12,-0.82069701,0.00157862
13,-0.80858391,0.00129044
14,-0.79458284,0.00106142
15,-0.78330978,0.00090863
0,-1.11455764,0.30329517
1,-1.07809817,0.26488419
2,-1.04276229,0.21875153
3,-0.99964057,0.12349598
4,-0.96368767,0.00588315
5,-0.94053261,0.00830945
6,-0.91903049,0.00475647
7,-0.89831628,0.00309533
8,-0.87970346,0.00218477
9,-0.86395983,0.00217226
10,-0.84818163,0.00168029
11,-0.83489943,0.00054635
12,-0.82116386,0.00087667
13,-0.80891313,0.00108752
14,-0.79507255,0.00261983
15,-0.78276894,0.00182439
0,-1.11327001,0.29995782
1,-1.07808339,0.25974928
2,-1.04210752,0.21664453
3,-0.99972898,0.11905604
4,-0.96400635,0.01067509
5,-0.94021344,0.00631615
6,-0.91864662,0.00455154
7,-0.89866780,0.00229186
8,-0.88062670,0.00372439
9,-0.86449081,0.00393768
10,-0.84782537,0.00190582
11,-0.83488389,0.00183901
12,-0.82084508,0.00202093
13,-0.80794280,0.00300665
14,-0.79558589,0.00212755
15,-0.78298514,0.00235890
0,-1.11358214,0.30396276
1,-1.07863545,0.26482650
2,-1.04217163,0.21893676
3,-0.99964443,0.11642356
4,-0.96399416,0.01102553
5,-0.93964117,0.00396186
6,-0.91829544,0.00527784
7,-0.89871193,0.00303108
8,-0.88083041,0.00227634
9,-0.86434577,0.00488880
10,-0.84780573,0.00304666
11,-0.83454886,0.00252754
12,-0.82107615,0.00112720
13,-0.80788987,0.00070763
14,-0.79501671,0.00308068
15,-0.78305084,0.00117952
0,-1.11362096,0.30260606
1,-1.07850039,0.26811005
2,-1.04216604,0.21754795
3,-0.99982967,0.11980954
4,-0.96416708,0.00944857
5,-0.93919067,0.00496422
6,-0.91834792,0.00400349
7,-0.89887708,0.00290158
8,-0.88063588,0.00289573
9,-0.86449428,0.00269833
10,-0.84902084,0.00382075
11,-0.83450208,0.00207871
12,-0.81992482,0.00212238
13,-0.80783181,0.00170304
14,-0.79489454,0.00386631
15,-0.78362070,0.00020719
0,-1.11365586,0.30363368
1,-1.07804365,0.26532573
2,-1.04182300,0.21856635
3,-1.00002613,0.11867154
4,-0.96475226,0.01461999
5,-0.93907366,0.00365223
6,-0.91797969,0.00592388
7,-0.89877498,0.00419985
8,-0.88105752,0.00273258
9,-0.86416909,0.00104662
10,-0.84795064,0.00047710
11,-0.83436146,0.00298896
12,-0.81966407,0.00227760
13,-0.80758253,0.00307622
14,-0.79517851,0.00258462
15,-0.78354816,0.00037016
0,-1.11402238,0.30403206
1,-1.07844973,0.26448060
2,-1.04158024,0.21666997
3,-0.99958836,0.11681601
4,-0.96469945,0.00976280
5,-0.93936787,0.00629233
6,-0.91757984,0.00466369
7,-0.89852111,0.00376191
8,-0.88083832,0.00416765
9,-0.86382535,0.00195010
10,-0.84835123,0.00099333
11,-0.83399693,0.00241447
12,-0.82015725,0.00143462
13,-0.80790800,0.00174943
14,-0.79562897,0.00083881
15,-0.78367438,0.00097313
0,-1.11418921,0.30633362
1,-1.07785001,0.26717463
2,-1.04108180,0.21944089
3,-0.99958256,0.12610145
4,-0.96440871,0.01614811
5,-0.93924780,0.01037385
6,-0.91703897,0.00384565
7,-0.89845040,0.00399996
8,-0.88076514,0.00283791
9,-0.86352531,0.00338934
10,-0.84824271,0.00372807
11,-0.83438667,0.00129512
12,-0.82019329,0.00047817
13,-0.80860496,0.00101264
14,-0.79580347,0.00084736
15,-0.78363319,0.00168577
0,-1.11456343,0.29909243
1,-1.07799987,0.26519490
2,-1.04114954,0.22028156
3,-0.99991309,0.12053723
4,-0.96423066,0.01481115
5,-0.93887382,0.00674613
6,-0.91739248,0.00408338
7,-0.89814993,0.00520432
8,-0.88055032,0.00250279
9,-0.86374882,0.00198746
10,-0.84861668,0.00038537
11,-0.83445149,0.00257815
12,-0.82076992,0.00412754
13,-0.80804441,0.00239449
14,-0.79513721,0.00304749
15,-0.78312932,0.00148823
0,-1.11446693,0.29888088
1,-1.07755009,0.26551254
2,-1.04097279,0.21954728
3,-1.00019300,0.11998844
4,-0.96417324,0.01147524
5,-0.93932084,0.00592381
6,-0.91777310,0.00296726
7,-0.89820176,0.00770421
8,-0.88119672,0.00239575
9,-0.86371075,0.00267193
10,-0.84898287,0.00394863
11,-0.83467963,0.00139854
12,-0.82099297,0.00299736
13,-0.80782084,0.00239778
14,-0.79487201,0.00259434
15,-0.78334466,0.00247761
0,-1.11403794,0.30386149
1,-1.07772373,0.26265564
2,-1.04030250,0.21623962
3,-1.00082735,0.12696167
4,-0.96402182,0.01138361
5,-0.93969751,0.00736033
6,-0.91747251,0.00684667
7,-0.89797258,0.00746152
8,-0.88116181,0.00250096
9,-0.86415640,0.00221617
10,-0.84910337,0.00305800
11,-0.83435164,0.00164808
12,-0.82130142,0.00197018
13,-0.80756093,0.00200250
14,-0.79441365,0.00204358
15,-0.78344594,0.00184406
0,-1.11368273,0.30209804
1,-1.07813825,0.26474453
2,-1.04044517,0.21241045
3,-1.00143491,0.12882960
4,-0.96392060,0.01437209
5,-0.93916146,0.00091493
6,-0.91713461,0.00198850
7,-0.89794556,0.00268561
8,-0.88067442,0.00495809
9,-0.86463867,0.00302802
10,-0.84867769,0.00304975
11,-0.83507480,0.00212684
12,-0.82126643,0.00146959
13,-0.80741091,0.00248720
14,-0.79462200,0.00157157
15,-0.78285390,0.00233282
0,-1.11369742,0.29997335
1,-1.07810983,0.26212720
2,-1.04077276,0.21167492
3,-1.00137573,0.13055215
4,-0.96385184,0.00927091
5,-0.93894881,0.00311597
6,-0.91703310,0.00342672
7,-0.89807555,0.00320496
8,-0.88071289,0.00325328
9,-0.86449938,0.00089076
10,-0.84859539,0.00347163
11,-0.83456641,0.00106619
12,-0.82143266,0.00107071
13,-0.80743353,0.00234978
14,-0.79480671,0.00179641
15,-0.78359648,0.00260055
0,-1.11364385,0.29951703
1,-1.07850939,0.26130119
2,-1.04017561,0.21406704
3,-1.00197749,0.12515630
4,-0.96340984,0.01311842
5,-0.93856742,0.00449460
6,-0.91821543,0.00149819
7,-0.89805994,0.00597503
8,-0.88034545,0.00475922
9,-0.86403546,0.00363214
10,-0.84867210,0.00309957
11,-0.83426280,0.00160010
12,-0.82096372,0.00406428
13,-0.80758478,0.00290474
14,-0.79516607,0.00219342
15,-0.78402559,0.00252267
0,-1.11379916,0.29948955
1,-1.07724526,0.25915728
2,-1.04078682,0.21857334
3,-1.00160512,0.12478558
4,-0.96277160,0.01683344
5,-0.93865947,0.00609631
6,-0.91826837,0.00188685
7,-0.89798858,0.01006838
8,-0.88060685,0.00235061
9,-0.86448314,0.00411553
10,-0.84819652,0.00330043
11,-0.83467054,0.00137982
12,-0.82110005,0.00162206
13,-0.80767782,0.00193392
14,-0.79512534,0.00112565
15,-0.78320968,0.00268710
0,-1.11377887,0.29833261
1,-1.07713087,0.26395505
2,-1.03966155,0.21235276
3,-1.00148851,0.12058871
4,-0.96277670,0.00851243
5,-0.93914734,0.00846030
6,-0.91790408,0.00589739
7,-0.89752570,0.00558399
8,-0.88051980,0.00421553
9,-0.86449643,0.00251775
10,-0.84909829,0.00339882
11,-0.83452655,0.00127994
12,-0.82111423,0.00261328
13,-0.80765550,0.00353907
14,-0.79520347,0.00253149
15,-0.78354147,0.00361546
0,-1.11377394,0.29886173
1,-1.07749879,0.26553562
2,-1.03960302,0.21233253
3,-1.00109220,0.12239123
4,-0.96299039,0.00413535
5,-0.93923491,0.00650196
6,-0.91821447,0.00504035
7,-0.89729960,0.00474723
8,-0.88047762,0.00317050
9,-0.86348140,0.00399707
10,-0.84859965,0.00239515
11,-0.83526593,0.00222834
12,-0.82129622,0.00270551
13,-0.80759618,0.00216916
14,-0.79540675,0.00256642
15,-0.78288015,0.00189819
0,-1.11378235,0.30085604
1,-1.07789359,0.26557196
2,-1.03964772,0.21163012
3,-1.00106439,0.13149230
4,-0.96247413,0.00809349
5,-0.93883910,0.00338572
6,-0.91804044,0.00427432
7,-0.89744543,0.00274943
8,-0.88016755,0.00216963
9,-0.86350528,0.00499337
10,-0.84880406,0.00065341
11,-0.83477306,0.00120983
12,-0.82052497,0.00162373
13,-0.80753088,0.00132457
14,-0.79543216,0.00175297
15,-0.78315445,0.00099149
0,-1.11344072,0.30119739
1,-1.07852687,0.26757749
2,-1.03929885,0.21287999
3,-1.00116609,0.13262759
4,-0.96245264,0.00571974
5,-0.93869632,0.00558962
6,-0.91866646,0.00412547
7,-0.89785891,0.00549499
8,-0.88037226,0.00421393
9,-0.86327771,0.00183596
10,-0.84805579,0.00229177
11,-0.83451370,0.00124899
12,-0.82091670,0.00099475
13,-0.80791534,0.00147598
14,-0.79477958,0.00237012
15,-0.78333353,0.00131138
0,-1.11298935,0.30262768
1,-1.07817252,0.26458063
2,-1.03957661,0.21343962
3,-1.00138327,0.12548319
4,-0.96204779,0.00735977
5,-0.93852199,0.00502063
6,-0.91840618,0.00454007
7,-0.89837424,0.00646896
